[12:57:29.554] [INFO   ] thread bguspl.set.Main.main() starting.
[12:57:29.557] [SEVERE ] cannot read configuration file config.properties trying from resources.
[12:57:29.560] [SEVERE ] configuration file was loaded from resources directory.
[12:57:34.865] [SEVERE ] updating countdown to 8297
[12:57:34.865] [SEVERE ] player 4 placing token on slot 9
[12:57:34.865] [SEVERE ] removing player 5 token from slot 11
[12:57:34.865] [SEVERE ] setting player 2 freeze to 0
[12:57:34.865] [SEVERE ] setting player 1 freeze to 0
[12:57:34.865] [SEVERE ] removing player 2 token from slot 3
[12:57:34.865] [SEVERE ] removing player 1 token from slot 6
[12:57:34.865] [SEVERE ] setting player 3 freeze to 0
[12:57:34.865] [SEVERE ] player 5 placing token on slot 2
[12:57:34.865] [SEVERE ] removing player 3 token from slot 9
[12:57:34.865] [SEVERE ] player 1 placing token on slot 11
[12:57:34.865] [SEVERE ] player 2 placing token on slot 11
[12:57:34.865] [SEVERE ] updating countdown to 8297
[12:57:34.865] [SEVERE ] player 3 placing token on slot 10
[12:57:34.865] [SEVERE ] setting player 4 freeze to 0
[12:57:34.865] [SEVERE ] setting player 3 freeze to 0
[12:57:34.865] [SEVERE ] setting player 2 freeze to 0
[12:57:34.867] [SEVERE ] removing player 3 token from slot 0
[12:57:34.865] [SEVERE ] setting player 1 freeze to 0
[12:57:34.867] [SEVERE ] player 3 placing token on slot 0
[12:57:34.865] [SEVERE ] setting player 5 freeze to 0
[12:57:34.867] [SEVERE ] removing player 2 token from slot 11
[12:57:34.865] [SEVERE ] updating countdown to 8297
[12:57:34.867] [SEVERE ] player 2 placing token on slot 8
[12:57:34.867] [SEVERE ] setting player 3 freeze to 0
[12:57:34.867] [SEVERE ] removing player 3 token from slot 0
[12:57:34.867] [SEVERE ] removing player 5 token from slot 7
[12:57:34.867] [SEVERE ] removing player 4 token from slot 8
[12:57:34.867] [SEVERE ] player 4 placing token on slot 0
[12:57:34.867] [SEVERE ] removing player 1 token from slot 7
[12:57:34.867] [SEVERE ] player 5 placing token on slot 10
[12:57:34.867] [SEVERE ] player 3 placing token on slot 3
[12:57:34.867] [SEVERE ] setting player 2 freeze to 0
[12:57:34.867] [SEVERE ] updating countdown to 8295
[12:57:34.867] [SEVERE ] player 1 placing token on slot 10
[12:57:34.867] [SEVERE ] setting player 4 freeze to 0
[12:57:34.867] [SEVERE ] setting player 1 freeze to 0
[12:57:34.867] [SEVERE ] setting player 5 freeze to 0
[12:57:34.867] [SEVERE ] removing player 1 token from slot 10
[12:57:34.867] [SEVERE ] removing player 2 token from slot 8
[12:57:34.867] [SEVERE ] removing player 5 token from slot 1
[12:57:34.867] [SEVERE ] player 1 placing token on slot 1
[12:57:34.867] [SEVERE ] removing player 4 token from slot 0
[12:57:34.867] [SEVERE ] setting player 3 freeze to 0
[12:57:34.868] [SEVERE ] player 4 placing token on slot 11
[12:57:34.868] [SEVERE ] updating countdown to 8294
[12:57:34.867] [SEVERE ] player 5 placing token on slot 4
[12:57:34.868] [SEVERE ] setting player 1 freeze to 0
[12:57:34.867] [SEVERE ] player 2 placing token on slot 6
[12:57:34.868] [SEVERE ] removing player 3 token from slot 10
[12:57:34.868] [SEVERE ] setting player 4 freeze to 0
[12:57:34.868] [SEVERE ] player 3 placing token on slot 4
[12:57:34.868] [SEVERE ] removing player 4 token from slot 6
[12:57:34.868] [SEVERE ] player 4 placing token on slot 7
[12:57:34.868] [SEVERE ] updating countdown to 8294
[12:57:34.868] [SEVERE ] removing player 1 token from slot 1
[12:57:34.868] [SEVERE ] player 1 placing token on slot 3
[12:57:34.868] [SEVERE ] setting player 2 freeze to 0
[12:57:34.869] [SEVERE ] setting player 1 freeze to 0
[12:57:34.868] [SEVERE ] setting player 3 freeze to 0
[12:57:34.869] [SEVERE ] removing player 1 token from slot 11
[12:57:34.869] [SEVERE ] removing player 2 token from slot 2
[12:57:34.869] [SEVERE ] removing player 3 token from slot 3
[12:57:34.868] [SEVERE ] updating countdown to 8294
[12:57:34.868] [SEVERE ] setting player 5 freeze to 0
[12:57:34.868] [SEVERE ] setting player 4 freeze to 0
[12:57:34.869] [SEVERE ] player 3 placing token on slot 10
[12:57:34.869] [SEVERE ] player 2 placing token on slot 10
[12:57:34.869] [SEVERE ] player 1 placing token on slot 1
[12:57:34.869] [SEVERE ] updating countdown to 8293
[12:57:34.869] [SEVERE ] removing player 4 token from slot 11
[12:57:34.869] [SEVERE ] removing player 5 token from slot 4
[12:57:34.869] [SEVERE ] player 4 placing token on slot 11
[12:57:34.869] [SEVERE ] setting player 3 freeze to 0
[12:57:34.869] [SEVERE ] setting player 2 freeze to 0
[12:57:34.869] [SEVERE ] removing player 3 token from slot 4
[12:57:34.869] [SEVERE ] player 5 placing token on slot 8
[12:57:34.869] [SEVERE ] setting player 1 freeze to 0
[12:57:34.869] [SEVERE ] removing player 2 token from slot 7
[12:57:34.869] [SEVERE ] player 3 placing token on slot 4
[12:57:34.869] [SEVERE ] updating countdown to 8293
[12:57:34.869] [SEVERE ] removing player 1 token from slot 1
[12:57:34.869] [SEVERE ] player 2 placing token on slot 11
[12:57:34.869] [SEVERE ] setting player 4 freeze to 0
[12:57:34.869] [SEVERE ] setting player 5 freeze to 0
[12:57:34.869] [SEVERE ] player 1 placing token on slot 6
[12:57:34.869] [SEVERE ] setting player 3 freeze to 0
[12:57:34.869] [SEVERE ] updating countdown to 8293
[12:57:34.869] [SEVERE ] removing player 4 token from slot 7
[12:57:34.869] [SEVERE ] setting player 2 freeze to 0
[12:57:34.869] [SEVERE ] setting player 1 freeze to 0
[12:57:34.869] [SEVERE ] removing player 5 token from slot 8
[12:57:34.870] [SEVERE ] removing player 2 token from slot 6
[12:57:34.870] [SEVERE ] removing player 1 token from slot 6
[12:57:34.870] [SEVERE ] player 5 placing token on slot 9
[12:57:34.870] [SEVERE ] player 1 placing token on slot 10
[12:57:34.870] [SEVERE ] player 4 placing token on slot 6
[12:57:34.870] [SEVERE ] removing player 3 token from slot 5
[12:57:34.870] [SEVERE ] player 2 placing token on slot 2
[12:57:34.870] [SEVERE ] updating countdown to 8292
[12:57:34.870] [SEVERE ] player 3 placing token on slot 6
[12:57:34.870] [SEVERE ] setting player 5 freeze to 0
[12:57:34.870] [SEVERE ] setting player 1 freeze to 0
[12:57:34.870] [SEVERE ] setting player 4 freeze to 0
[12:57:34.870] [SEVERE ] updating countdown to 8292
[12:57:34.870] [SEVERE ] setting player 2 freeze to 0
[12:57:34.870] [SEVERE ] setting player 3 freeze to 0
[12:57:34.870] [SEVERE ] removing player 4 token from slot 11
[12:57:34.870] [SEVERE ] removing player 1 token from slot 3
[12:57:34.870] [SEVERE ] player 4 placing token on slot 3
[12:57:34.870] [SEVERE ] removing player 2 token from slot 10
[12:57:34.870] [SEVERE ] removing player 5 token from slot 9
[12:57:34.870] [SEVERE ] updating countdown to 8292
[12:57:34.870] [SEVERE ] player 2 placing token on slot 3
[12:57:34.870] [SEVERE ] removing player 3 token from slot 10
[12:57:34.870] [SEVERE ] player 1 placing token on slot 1
[12:57:34.870] [SEVERE ] player 5 placing token on slot 9
[12:57:34.870] [SEVERE ] setting player 4 freeze to 0
[12:57:34.870] [SEVERE ] updating countdown to 8292
[12:57:34.870] [SEVERE ] setting player 2 freeze to 0
[12:57:34.870] [SEVERE ] updating countdown to 8292
[12:57:34.870] [SEVERE ] removing player 2 token from slot 2
[12:57:34.870] [SEVERE ] player 3 placing token on slot 0
[12:57:34.870] [SEVERE ] setting player 5 freeze to 0
[12:57:34.870] [SEVERE ] updating countdown to 8292
[12:57:34.870] [SEVERE ] removing player 4 token from slot 3
[12:57:34.870] [SEVERE ] removing player 2 token from slot 3
[12:57:34.871] [SEVERE ] player 4 placing token on slot 1
[12:57:34.871] [SEVERE ] player 2 placing token on slot 7
[12:57:34.871] [SEVERE ] setting player 3 freeze to 0
[12:57:34.871] [SEVERE ] setting player 1 freeze to 0
[12:57:34.871] [SEVERE ] updating countdown to 8291
[12:57:34.871] [SEVERE ] player 2 placing token on slot 10
[12:57:34.871] [SEVERE ] removing player 5 token from slot 2
[12:57:34.871] [SEVERE ] removing player 3 token from slot 6
[12:57:34.871] [SEVERE ] removing player 5 token from slot 9
[12:57:34.871] [SEVERE ] player 3 placing token on slot 6
[12:57:34.871] [SEVERE ] setting player 4 freeze to 0
[12:57:34.871] [SEVERE ] updating countdown to 8291
[12:57:34.871] [SEVERE ] player 5 placing token on slot 3
[12:57:34.871] [SEVERE ] removing player 1 token from slot 1
[12:57:34.871] [SEVERE ] setting player 2 freeze to 0
[12:57:34.871] [SEVERE ] player 5 placing token on slot 1
[12:57:34.871] [SEVERE ] removing player 4 token from slot 6
[12:57:34.871] [SEVERE ] removing player 4 token from slot 1
[12:57:34.871] [SEVERE ] removing player 2 token from slot 11
[12:57:34.871] [SEVERE ] setting player 3 freeze to 0
[12:57:34.871] [SEVERE ] player 4 placing token on slot 5
[12:57:34.871] [SEVERE ] player 1 placing token on slot 1
[12:57:34.871] [SEVERE ] updating countdown to 8291
[12:57:34.871] [SEVERE ] player 2 placing token on slot 3
[12:57:34.871] [SEVERE ] player 4 placing token on slot 11
[12:57:34.871] [SEVERE ] setting player 5 freeze to 0
[12:57:34.871] [SEVERE ] updating countdown to 8291
[12:57:34.871] [SEVERE ] setting player 4 freeze to 0
[12:57:34.871] [SEVERE ] setting player 2 freeze to 0
[12:57:34.871] [SEVERE ] setting player 1 freeze to 0
[12:57:34.871] [SEVERE ] removing player 2 token from slot 7
[12:57:34.871] [SEVERE ] removing player 4 token from slot 5
[12:57:34.871] [SEVERE ] removing player 5 token from slot 1
[12:57:34.871] [SEVERE ] removing player 1 token from slot 10
[12:57:34.871] [SEVERE ] player 5 placing token on slot 0
[12:57:34.871] [SEVERE ] removing player 3 token from slot 6
[12:57:34.871] [SEVERE ] player 1 placing token on slot 6
[12:57:34.871] [SEVERE ] updating countdown to 8291
[12:57:34.871] [SEVERE ] player 4 placing token on slot 4
[12:57:34.871] [SEVERE ] player 2 placing token on slot 7
[12:57:34.871] [SEVERE ] setting player 5 freeze to 0
[12:57:34.871] [SEVERE ] player 3 placing token on slot 2
[12:57:34.872] [SEVERE ] setting player 1 freeze to 0
[12:57:34.872] [SEVERE ] updating countdown to 8290
[12:57:34.872] [SEVERE ] removing player 1 token from slot 6
[12:57:34.872] [SEVERE ] player 1 placing token on slot 8
[12:57:34.872] [SEVERE ] setting player 4 freeze to 0
[12:57:34.872] [SEVERE ] removing player 5 token from slot 3
[12:57:34.872] [SEVERE ] updating countdown to 8290
[12:57:34.872] [SEVERE ] player 5 placing token on slot 5
[12:57:34.872] [SEVERE ] removing player 4 token from slot 4
[12:57:34.872] [SEVERE ] setting player 3 freeze to 0
[12:57:34.872] [SEVERE ] setting player 1 freeze to 0
[12:57:34.872] [SEVERE ] player 4 placing token on slot 2
[12:57:34.872] [SEVERE ] setting player 2 freeze to 0
[12:57:34.872] [SEVERE ] updating countdown to 8290
[12:57:34.872] [SEVERE ] removing player 1 token from slot 8
[12:57:34.872] [SEVERE ] player 1 placing token on slot 6
[12:57:34.872] [SEVERE ] removing player 3 token from slot 4
[12:57:34.872] [SEVERE ] removing player 2 token from slot 10
[12:57:34.872] [SEVERE ] removing player 2 token from slot 7
[12:57:34.872] [SEVERE ] player 2 placing token on slot 8
[12:57:34.872] [SEVERE ] player 2 placing token on slot 0
[12:57:34.872] [SEVERE ] setting player 4 freeze to 0
[12:57:34.872] [SEVERE ] setting player 5 freeze to 0
[12:57:34.872] [SEVERE ] updating countdown to 8290
[12:57:34.872] [SEVERE ] player 3 placing token on slot 8
[12:57:34.872] [SEVERE ] removing player 4 token from slot 2
[12:57:34.872] [SEVERE ] player 4 placing token on slot 2
[12:57:34.872] [SEVERE ] setting player 3 freeze to 0
[12:57:34.872] [SEVERE ] updating countdown to 8290
[12:57:34.872] [SEVERE ] setting player 2 freeze to 0
[12:57:34.872] [SEVERE ] removing player 5 token from slot 0
[12:57:34.872] [SEVERE ] setting player 1 freeze to 0
[12:57:34.872] [SEVERE ] player 5 placing token on slot 9
[12:57:34.872] [SEVERE ] removing player 2 token from slot 3
[12:57:34.872] [SEVERE ] setting player 4 freeze to 0
[12:57:34.872] [SEVERE ] removing player 3 token from slot 2
[12:57:34.874] [SEVERE ] updating countdown to 8288
[12:57:34.874] [SEVERE ] player 2 placing token on slot 5
[12:57:34.874] [SEVERE ] removing player 1 token from slot 5
[12:57:34.874] [SEVERE ] removing player 4 token from slot 9
[12:57:34.874] [SEVERE ] removing player 3 token from slot 8
[12:57:34.874] [SEVERE ] setting player 5 freeze to 0
[12:57:34.874] [SEVERE ] player 3 placing token on slot 9
[12:57:34.874] [SEVERE ] player 1 placing token on slot 3
[12:57:34.874] [SEVERE ] removing player 4 token from slot 2
[12:57:34.874] [SEVERE ] updating countdown to 8288
[12:57:34.874] [SEVERE ] player 4 placing token on slot 3
[12:57:34.874] [SEVERE ] setting player 2 freeze to 0
[12:57:34.874] [SEVERE ] player 3 placing token on slot 3
[12:57:34.874] [SEVERE ] setting player 1 freeze to 0
[12:57:34.875] [SEVERE ] updating countdown to 8287
[12:57:34.874] [SEVERE ] removing player 5 token from slot 5
[12:57:34.874] [SEVERE ] removing player 4 token from slot 3
[12:57:34.874] [SEVERE ] removing player 2 token from slot 8
[12:57:34.875] [SEVERE ] removing player 1 token from slot 6
[12:57:34.875] [SEVERE ] player 1 placing token on slot 7
[12:57:34.875] [SEVERE ] setting player 3 freeze to 0
[12:57:34.875] [SEVERE ] player 5 placing token on slot 7
[12:57:34.875] [SEVERE ] updating countdown to 8287
[12:57:34.875] [SEVERE ] removing player 3 token from slot 3
[12:57:34.875] [SEVERE ] player 2 placing token on slot 8
[12:57:34.875] [SEVERE ] player 4 placing token on slot 4
[12:57:34.875] [SEVERE ] setting player 1 freeze to 0
[12:57:34.876] [SEVERE ] player 4 placing token on slot 2
[12:57:34.876] [SEVERE ] setting player 5 freeze to 0
[12:57:34.876] [SEVERE ] player 3 placing token on slot 3
[12:57:34.876] [SEVERE ] removing player 5 token from slot 7
[12:57:34.876] [SEVERE ] updating countdown to 8286
[12:57:34.876] [SEVERE ] removing player 5 token from slot 10
[12:57:34.876] [SEVERE ] removing player 1 token from slot 3
[12:57:34.876] [SEVERE ] player 1 placing token on slot 4
[12:57:34.876] [SEVERE ] player 5 placing token on slot 7
[12:57:34.876] [SEVERE ] setting player 2 freeze to 0
[12:57:34.876] [SEVERE ] setting player 3 freeze to 0
[12:57:34.876] [SEVERE ] setting player 4 freeze to 0
[12:57:34.876] [SEVERE ] removing player 2 token from slot 0
[12:57:34.876] [SEVERE ] updating countdown to 8286
[12:57:34.876] [SEVERE ] player 5 placing token on slot 8
[12:57:34.876] [SEVERE ] player 2 placing token on slot 0
[12:57:34.876] [SEVERE ] removing player 3 token from slot 9
[12:57:34.877] [SEVERE ] setting player 1 freeze to 0
[12:57:34.877] [SEVERE ] removing player 1 token from slot 1
[12:57:34.877] [SEVERE ] player 1 placing token on slot 0
[12:57:34.877] [SEVERE ] removing player 4 token from slot 11
[12:57:34.877] [SEVERE ] updating countdown to 8285
[12:57:34.877] [SEVERE ] player 3 placing token on slot 9
[12:57:34.877] [SEVERE ] setting player 5 freeze to 0
[12:57:34.877] [SEVERE ] player 4 placing token on slot 8
[12:57:34.877] [SEVERE ] setting player 1 freeze to 0
[12:57:34.877] [SEVERE ] setting player 2 freeze to 0
[12:57:34.877] [SEVERE ] removing player 2 token from slot 8
[12:57:34.877] [SEVERE ] removing player 1 token from slot 7
[12:57:34.877] [SEVERE ] player 2 placing token on slot 9
[12:57:34.877] [SEVERE ] removing player 5 token from slot 7
[12:57:34.877] [SEVERE ] player 1 placing token on slot 7
[12:57:34.877] [SEVERE ] player 5 placing token on slot 6
[12:57:34.877] [SEVERE ] updating countdown to 8285
[12:57:34.877] [SEVERE ] setting player 4 freeze to 0
[12:57:34.877] [SEVERE ] setting player 5 freeze to 0
[12:57:34.877] [SEVERE ] setting player 1 freeze to 0
[12:57:34.877] [SEVERE ] removing player 4 token from slot 2
[12:57:34.877] [SEVERE ] removing player 1 token from slot 7
[12:57:34.877] [SEVERE ] updating countdown to 8285
[12:57:34.877] [SEVERE ] setting player 3 freeze to 0
[12:57:34.877] [SEVERE ] setting player 2 freeze to 0
[12:57:34.877] [SEVERE ] player 1 placing token on slot 6
[12:57:34.877] [SEVERE ] player 4 placing token on slot 2
[12:57:34.878] [SEVERE ] removing player 3 token from slot 3
[12:57:34.878] [SEVERE ] updating countdown to 8284
[12:57:34.878] [SEVERE ] removing player 5 token from slot 9
[12:57:34.878] [SEVERE ] player 3 placing token on slot 1
[12:57:34.878] [SEVERE ] player 5 placing token on slot 1
[12:57:34.878] [SEVERE ] setting player 4 freeze to 0
[12:57:34.878] [SEVERE ] updating countdown to 8284
[12:57:34.878] [SEVERE ] removing player 4 token from slot 4
[12:57:34.878] [SEVERE ] setting player 1 freeze to 0
[12:57:34.878] [SEVERE ] player 4 placing token on slot 0
[12:57:34.878] [SEVERE ] removing player 1 token from slot 6
[12:57:34.878] [SEVERE ] setting player 5 freeze to 0
[12:57:34.878] [SEVERE ] setting player 3 freeze to 0
[12:57:34.878] [SEVERE ] player 1 placing token on slot 5
[12:57:34.878] [SEVERE ] updating countdown to 8284
[12:57:34.878] [SEVERE ] removing player 2 token from slot 5
[12:57:34.878] [SEVERE ] setting player 4 freeze to 0
[12:57:34.878] [SEVERE ] removing player 3 token from slot 9
[12:57:34.878] [SEVERE ] removing player 5 token from slot 6
[12:57:34.878] [SEVERE ] setting player 1 freeze to 0
[12:57:34.878] [SEVERE ] player 3 placing token on slot 11
[12:57:34.878] [SEVERE ] removing player 4 token from slot 0
[12:57:34.878] [SEVERE ] removing player 1 token from slot 5
[12:57:34.878] [SEVERE ] player 4 placing token on slot 3
[12:57:34.878] [SEVERE ] updating countdown to 8284
[12:57:34.878] [SEVERE ] player 1 placing token on slot 9
[12:57:34.878] [SEVERE ] setting player 3 freeze to 0
[12:57:34.878] [SEVERE ] player 2 placing token on slot 3
[12:57:34.878] [SEVERE ] player 5 placing token on slot 6
[12:57:34.878] [SEVERE ] setting player 4 freeze to 0
[12:57:34.879] [SEVERE ] removing player 3 token from slot 1
[12:57:34.879] [SEVERE ] player 3 placing token on slot 2
[12:57:34.879] [SEVERE ] removing player 4 token from slot 2
[12:57:34.879] [SEVERE ] updating countdown to 8283
[12:57:34.879] [SEVERE ] player 4 placing token on slot 1
[12:57:34.879] [SEVERE ] setting player 2 freeze to 0
[12:57:34.879] [SEVERE ] setting player 5 freeze to 0
[12:57:34.879] [SEVERE ] setting player 3 freeze to 0
[12:57:34.879] [SEVERE ] updating countdown to 8283
[12:57:34.879] [SEVERE ] removing player 2 token from slot 0
[12:57:34.879] [SEVERE ] setting player 1 freeze to 0
[12:57:34.879] [SEVERE ] removing player 5 token from slot 6
[12:57:34.879] [SEVERE ] removing player 2 token from slot 9
